               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  75,            0.035736,            0.005899,                   0,             0.98337,             0.98047,             0.98328,             0.51889,            0.022358,           0.0044419,                   0,            0.007558,            0.007558,            0.007558
                  76,            0.037288,           0.0059192,                   0,             0.98683,             0.98438,             0.98354,             0.56172,            0.020467,           0.0043405,                   0,            0.007525,            0.007525,            0.007525
                  77,            0.038115,           0.0057922,                   0,             0.98769,             0.98828,             0.99229,             0.55972,            0.020813,           0.0043644,                   0,            0.007492,            0.007492,            0.007492
                  78,            0.038616,            0.005883,                   0,              0.9843,             0.97969,             0.97991,              0.5635,            0.020561,           0.0043934,                   0,            0.007459,            0.007459,            0.007459
                  79,             0.03558,           0.0056234,                   0,              0.9842,             0.98438,             0.98444,             0.56258,            0.019421,           0.0043983,                   0,            0.007426,            0.007426,            0.007426
                  80,            0.039672,           0.0056539,                   0,             0.98437,             0.98387,             0.99178,             0.44613,             0.02356,           0.0049726,                   0,            0.007393,            0.007393,            0.007393
                  81,            0.033609,           0.0058124,                   0,             0.98364,             0.98438,             0.99124,             0.52592,            0.019966,             0.00469,                   0,             0.00736,             0.00736,             0.00736
                  82,            0.037911,           0.0058155,                   0,             0.98029,             0.98047,             0.99126,               0.415,            0.025431,           0.0051422,                   0,            0.007327,            0.007327,            0.007327
                  83,            0.032916,           0.0059028,                   0,              0.9639,             0.96484,             0.96568,             0.35844,            0.025176,            0.004737,                   0,            0.007294,            0.007294,            0.007294
                  84,            0.034029,           0.0056642,                   0,             0.97952,             0.98047,             0.99057,             0.44635,            0.022365,           0.0046579,                   0,            0.007261,            0.007261,            0.007261
                  85,            0.036882,           0.0058671,                   0,             0.97927,             0.98047,             0.98497,             0.45506,            0.021476,           0.0046731,                   0,            0.007228,            0.007228,            0.007228
                  86,            0.033298,           0.0057303,                   0,             0.97893,             0.98047,             0.97701,             0.50157,            0.020458,           0.0045874,                   0,            0.007195,            0.007195,            0.007195
                  87,            0.032914,           0.0057377,                   0,             0.97598,             0.97656,             0.98046,             0.38096,            0.027141,            0.005152,                   0,            0.007162,            0.007162,            0.007162
                  88,            0.034494,           0.0055577,                   0,             0.99161,             0.99219,             0.99488,             0.53093,            0.021243,           0.0044673,                   0,            0.007129,            0.007129,            0.007129
                  89,             0.03848,           0.0058214,                   0,             0.99206,             0.99219,             0.99433,             0.56877,            0.019676,           0.0043527,                   0,            0.007096,            0.007096,            0.007096
                  90,            0.034982,           0.0055786,                   0,             0.98515,             0.98438,             0.98687,             0.48819,            0.021735,           0.0046261,                   0,            0.007063,            0.007063,            0.007063
                  91,            0.034576,           0.0057782,                   0,             0.99145,             0.99219,             0.99298,             0.53868,            0.019811,           0.0044284,                   0,             0.00703,             0.00703,             0.00703
                  92,            0.036651,           0.0058156,                   0,             0.98792,             0.98828,             0.99143,             0.52705,            0.020858,           0.0045654,                   0,            0.006997,            0.006997,            0.006997
                  93,            0.033866,           0.0056438,                   0,             0.98309,             0.98438,             0.99336,             0.49437,            0.021568,           0.0047836,                   0,            0.006964,            0.006964,            0.006964
                  94,            0.037325,           0.0057639,                   0,             0.97559,             0.97656,             0.98596,             0.45608,            0.022932,           0.0049248,                   0,            0.006931,            0.006931,            0.006931
                  95,             0.02965,            0.005655,                   0,             0.98759,             0.98828,             0.99074,             0.52208,            0.020795,           0.0046576,                   0,            0.006898,            0.006898,            0.006898
                  96,            0.030987,           0.0057472,                   0,             0.98771,             0.98828,             0.99306,             0.47687,            0.021716,           0.0045808,                   0,            0.006865,            0.006865,            0.006865
                  97,            0.031992,           0.0059097,                   0,             0.99142,             0.99219,             0.99324,              0.5191,            0.020297,           0.0044576,                   0,            0.006832,            0.006832,            0.006832
                  98,            0.039565,           0.0056059,                   0,             0.98772,             0.98828,             0.99083,             0.52857,            0.019821,           0.0043843,                   0,            0.006799,            0.006799,            0.006799
                  99,            0.034647,           0.0056192,                   0,             0.98754,             0.98828,             0.99177,             0.54266,            0.020053,           0.0043417,                   0,            0.006766,            0.006766,            0.006766
                 100,            0.032814,           0.0058148,                   0,             0.97946,             0.98047,             0.97976,             0.55947,            0.020345,           0.0043647,                   0,            0.006733,            0.006733,            0.006733
                 101,             0.03721,           0.0055386,                   0,             0.99555,             0.99609,             0.99496,             0.49664,            0.020591,           0.0046384,                   0,              0.0067,              0.0067,              0.0067
                 102,            0.037134,           0.0056778,                   0,             0.98724,             0.98438,             0.98414,             0.54698,             0.02031,           0.0045099,                   0,            0.006667,            0.006667,            0.006667
                 103,            0.035737,           0.0056501,                   0,             0.96443,             0.96484,             0.96164,             0.32639,            0.026965,            0.004914,                   0,            0.006634,            0.006634,            0.006634
                 104,            0.029817,           0.0057464,                   0,             0.94954,             0.95703,             0.93142,             0.43025,            0.025988,           0.0078188,                   0,            0.006601,            0.006601,            0.006601
                 105,            0.035702,           0.0056415,                   0,             0.99558,             0.99609,             0.99473,             0.51957,            0.020043,            0.004445,                   0,            0.006568,            0.006568,            0.006568
                 106,            0.032132,           0.0056068,                   0,             0.97985,             0.98047,              0.9833,             0.47196,            0.022379,            0.004683,                   0,            0.006535,            0.006535,            0.006535
                 107,            0.037205,           0.0057284,                   0,             0.99139,             0.99219,             0.99464,             0.47629,            0.021006,           0.0045834,                   0,            0.006502,            0.006502,            0.006502
                 108,            0.032611,           0.0057778,                   0,             0.97586,             0.97656,             0.97639,             0.37478,            0.025505,           0.0051594,                   0,            0.006469,            0.006469,            0.006469
                 109,            0.037558,           0.0058143,                   0,             0.98341,             0.98438,             0.99239,             0.43801,            0.024536,           0.0050698,                   0,            0.006436,            0.006436,            0.006436
                 110,            0.030819,           0.0056183,                   0,             0.77742,             0.69583,             0.75051,             0.20931,            0.036081,           0.0066833,                   0,            0.006403,            0.006403,            0.006403
                 111,            0.033881,           0.0059842,                   0,             0.98769,             0.98828,             0.99228,             0.49295,            0.021707,           0.0046172,                   0,             0.00637,             0.00637,             0.00637
                 112,            0.031098,           0.0058219,                   0,             0.51546,             0.26595,             0.36599,             0.10536,            0.051692,           0.0099468,                   0,            0.006337,            0.006337,            0.006337
                 113,            0.031147,           0.0057954,                   0,             0.88918,             0.88672,             0.90796,             0.26054,            0.034323,            0.005764,                   0,            0.006304,            0.006304,            0.006304
                 114,            0.032758,           0.0058044,                   0,             0.98903,             0.98828,             0.99116,             0.46636,            0.025495,           0.0047512,                   0,            0.006271,            0.006271,            0.006271
                 115,            0.032629,           0.0055974,                   0,             0.94868,             0.94922,             0.96349,              0.3598,            0.026011,            0.005064,                   0,            0.006238,            0.006238,            0.006238
                 116,            0.032387,            0.005603,                   0,             0.98375,             0.98438,             0.98745,             0.51387,            0.020583,             0.00453,                   0,            0.006205,            0.006205,            0.006205
                 117,             0.03536,           0.0057725,                   0,             0.98358,             0.98438,             0.98842,              0.5199,            0.021593,           0.0046043,                   0,            0.006172,            0.006172,            0.006172
                 118,            0.035597,           0.0055556,                   0,             0.97992,             0.98047,             0.98279,             0.55284,            0.020167,           0.0044726,                   0,            0.006139,            0.006139,            0.006139
                 119,             0.03058,           0.0057044,                   0,             0.97673,             0.98379,             0.98808,             0.40616,            0.024896,           0.0049496,                   0,            0.006106,            0.006106,            0.006106
                 120,             0.03328,           0.0057472,                   0,             0.98061,             0.98784,             0.98953,             0.45668,            0.022496,           0.0047438,                   0,            0.006073,            0.006073,            0.006073
                 121,            0.033431,           0.0056392,                   0,             0.97918,             0.98047,             0.98729,             0.37511,            0.027064,           0.0051212,                   0,             0.00604,             0.00604,             0.00604
                 122,            0.034654,           0.0055409,                   0,             0.97576,             0.97656,             0.98314,             0.53512,            0.019487,           0.0044695,                   0,            0.006007,            0.006007,            0.006007
