               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 172,            0.029761,           0.0055867,                   0,              0.9867,             0.98181,             0.98807,             0.52029,            0.020799,           0.0043689,                   0,            0.004357,            0.004357,            0.004357
                 173,            0.030116,           0.0053627,                   0,             0.99046,             0.98109,             0.98972,             0.51358,            0.021503,           0.0043978,                   0,            0.004324,            0.004324,            0.004324
                 174,            0.032302,           0.0054483,                   0,             0.98476,             0.97697,             0.98955,              0.4843,            0.022278,           0.0044923,                   0,            0.004291,            0.004291,            0.004291
                 175,            0.027988,           0.0055402,                   0,             0.98857,             0.98091,             0.98855,             0.53855,            0.020375,            0.004305,                   0,            0.004258,            0.004258,            0.004258
                 176,            0.028613,           0.0054961,                   0,             0.98857,             0.98095,             0.98946,             0.52374,            0.021136,           0.0043698,                   0,            0.004225,            0.004225,            0.004225
                 177,            0.033063,           0.0056565,                   0,             0.98667,             0.97912,             0.98758,             0.49283,            0.021211,           0.0044778,                   0,            0.004192,            0.004192,            0.004192
                 178,            0.029114,           0.0054908,                   0,              0.9792,             0.97898,             0.98443,             0.46007,            0.022983,           0.0047321,                   0,            0.004159,            0.004159,            0.004159
                 179,             0.03211,           0.0054879,                   0,             0.98489,             0.98557,             0.99063,             0.52587,             0.02104,           0.0043098,                   0,            0.004126,            0.004126,            0.004126
                 180,            0.029085,           0.0055491,                   0,             0.99049,             0.98422,             0.99077,             0.54949,            0.019848,           0.0042165,                   0,            0.004093,            0.004093,            0.004093
                 181,            0.028197,           0.0055772,                   0,             0.99031,             0.98299,              0.9898,             0.53504,            0.020253,           0.0042637,                   0,             0.00406,             0.00406,             0.00406
                 182,            0.030639,           0.0053986,                   0,             0.98859,             0.98291,              0.9833,             0.53017,            0.020147,           0.0042168,                   0,            0.004027,            0.004027,            0.004027
                 183,            0.033539,           0.0052917,                   0,             0.98858,             0.98217,             0.98848,             0.53113,            0.019899,           0.0042294,                   0,            0.003994,            0.003994,            0.003994
                 184,            0.032865,           0.0054147,                   0,             0.98858,             0.98221,             0.98766,             0.51571,            0.020576,           0.0043176,                   0,            0.003961,            0.003961,            0.003961
                 185,            0.031816,           0.0054502,                   0,             0.98301,             0.98436,             0.98507,              0.5266,            0.020214,           0.0042615,                   0,            0.003928,            0.003928,            0.003928
                 186,            0.030347,           0.0055656,                   0,             0.98097,             0.97464,              0.9812,             0.49757,             0.02116,           0.0043953,                   0,            0.003895,            0.003895,            0.003895
                 187,            0.033836,            0.005356,                   0,             0.98106,             0.97891,             0.98033,             0.47767,            0.021696,           0.0046045,                   0,            0.003862,            0.003862,            0.003862
                 188,             0.03145,            0.005521,                   0,             0.98295,             0.98073,              0.9795,             0.47979,            0.022164,           0.0044397,                   0,            0.003829,            0.003829,            0.003829
                 189,            0.028952,           0.0054724,                   0,             0.98674,              0.9845,             0.98963,             0.51013,            0.020597,           0.0042797,                   0,            0.003796,            0.003796,            0.003796
                 190,            0.032101,            0.005462,                   0,             0.98485,             0.98285,             0.98987,             0.49507,             0.02098,           0.0043595,                   0,            0.003763,            0.003763,            0.003763
                 191,            0.029092,           0.0055898,                   0,             0.98298,              0.9828,             0.98643,             0.51055,            0.020664,           0.0043023,                   0,             0.00373,             0.00373,             0.00373
                 192,            0.031505,           0.0055277,                   0,             0.98487,             0.98443,             0.98725,             0.50391,            0.021402,           0.0043652,                   0,            0.003697,            0.003697,            0.003697
                 193,            0.029269,           0.0056368,                   0,             0.98298,             0.98248,             0.98715,             0.50918,            0.020805,           0.0043078,                   0,            0.003664,            0.003664,            0.003664
                 194,            0.030177,           0.0055657,                   0,             0.98298,             0.98282,             0.98484,             0.52527,            0.020699,           0.0042795,                   0,            0.003631,            0.003631,            0.003631
                 195,            0.027491,           0.0056843,                   0,             0.98488,             0.98481,             0.98752,             0.53083,             0.02042,           0.0042689,                   0,            0.003598,            0.003598,            0.003598
                 196,            0.030395,           0.0053516,                   0,             0.98298,             0.98278,             0.98788,             0.53095,            0.020834,           0.0042805,                   0,            0.003565,            0.003565,            0.003565
                 197,            0.031653,           0.0056671,                   0,             0.98298,             0.98253,             0.98688,             0.52725,            0.020145,           0.0042435,                   0,            0.003532,            0.003532,            0.003532
                 198,            0.028585,           0.0054628,                   0,             0.98653,             0.98488,             0.99155,              0.5193,             0.02024,            0.004239,                   0,            0.003499,            0.003499,            0.003499
                 199,            0.030252,           0.0055311,                   0,             0.98842,             0.98677,             0.99345,              0.5334,            0.020493,           0.0042281,                   0,            0.003466,            0.003466,            0.003466
                 200,            0.030666,           0.0054963,                   0,             0.97163,             0.97125,             0.97618,             0.42624,            0.023827,           0.0047165,                   0,            0.003433,            0.003433,            0.003433
                 201,             0.02896,           0.0054029,                   0,             0.98866,             0.98859,             0.99261,             0.52357,            0.020713,           0.0042788,                   0,              0.0034,              0.0034,              0.0034
                 202,            0.029143,            0.005376,                   0,             0.98488,             0.98484,             0.98411,             0.52751,            0.020463,           0.0041815,                   0,            0.003367,            0.003367,            0.003367
                 203,            0.027202,           0.0056328,                   0,             0.98677,             0.98665,             0.98902,              0.5351,            0.020058,           0.0042099,                   0,            0.003334,            0.003334,            0.003334
                 204,            0.027336,           0.0053982,                   0,             0.98676,             0.98644,              0.9849,             0.52767,            0.020623,           0.0042361,                   0,            0.003301,            0.003301,            0.003301
                 205,            0.031449,           0.0056404,                   0,             0.98676,             0.98657,             0.99106,             0.52984,            0.020527,            0.004266,                   0,            0.003268,            0.003268,            0.003268
                 206,            0.028063,            0.005554,                   0,             0.98866,             0.98847,             0.99247,             0.50769,            0.021292,           0.0044422,                   0,            0.003235,            0.003235,            0.003235
                 207,            0.029224,            0.005434,                   0,             0.98676,             0.98652,             0.98964,             0.50863,            0.020772,           0.0043847,                   0,            0.003202,            0.003202,            0.003202
                 208,            0.031345,            0.005492,                   0,             0.98487,             0.98411,              0.9868,             0.50198,             0.02092,           0.0044365,                   0,            0.003169,            0.003169,            0.003169
                 209,            0.031358,           0.0055748,                   0,             0.98485,             0.98278,             0.98678,              0.5205,            0.020551,           0.0043215,                   0,            0.003136,            0.003136,            0.003136
                 210,            0.031947,           0.0054015,                   0,             0.98295,             0.98081,             0.98579,             0.51677,            0.021089,           0.0043132,                   0,            0.003103,            0.003103,            0.003103
                 211,            0.029143,           0.0053789,                   0,             0.98673,             0.98417,             0.98805,             0.51282,            0.020567,           0.0043095,                   0,             0.00307,             0.00307,             0.00307
                 212,            0.028792,           0.0054469,                   0,             0.98484,             0.98228,             0.98868,             0.51987,            0.020546,           0.0042699,                   0,            0.003037,            0.003037,            0.003037
                 213,            0.029597,            0.005418,                   0,             0.98489,             0.98556,             0.98984,             0.52215,            0.020479,           0.0042359,                   0,            0.003004,            0.003004,            0.003004
                 214,            0.030631,             0.00544,                   0,             0.98485,             0.98287,             0.98701,             0.51917,            0.020825,           0.0042574,                   0,            0.002971,            0.002971,            0.002971
                 215,            0.029614,           0.0054426,                   0,              0.9792,             0.97883,             0.97437,             0.48537,            0.021859,           0.0043273,                   0,            0.002938,            0.002938,            0.002938
                 216,            0.028097,           0.0055712,                   0,             0.98477,             0.98488,             0.98475,             0.52095,            0.020782,           0.0043139,                   0,            0.002905,            0.002905,            0.002905
                 217,            0.027779,           0.0055074,                   0,             0.98282,             0.98299,             0.98662,              0.5267,            0.020736,            0.004259,                   0,            0.002872,            0.002872,            0.002872
                 218,            0.029052,           0.0053958,                   0,             0.97904,             0.97921,             0.97944,             0.49985,            0.021067,           0.0043755,                   0,            0.002839,            0.002839,            0.002839
                 219,            0.029066,           0.0054554,                   0,             0.98288,             0.98299,             0.98392,             0.50906,            0.021275,            0.004367,                   0,            0.002806,            0.002806,            0.002806
                 220,            0.031342,           0.0055697,                   0,             0.98298,             0.98267,             0.98906,             0.48495,            0.021646,           0.0044439,                   0,            0.002773,            0.002773,            0.002773
                 221,             0.03057,           0.0055603,                   0,             0.98295,             0.98054,             0.98628,             0.50226,            0.021286,           0.0043514,                   0,             0.00274,             0.00274,             0.00274
                 222,            0.028891,             0.00538,                   0,             0.98484,             0.98241,             0.99104,             0.52322,            0.020792,           0.0043352,                   0,            0.002707,            0.002707,            0.002707
                 223,            0.026793,           0.0053964,                   0,             0.98679,             0.98865,             0.98724,             0.52919,            0.020247,           0.0042801,                   0,            0.002674,            0.002674,            0.002674
                 224,            0.027601,           0.0054894,                   0,             0.98856,             0.99055,             0.99394,             0.52253,            0.020454,           0.0042797,                   0,            0.002641,            0.002641,            0.002641
                 225,            0.027593,           0.0054503,                   0,              0.9849,             0.98672,             0.98715,             0.50412,            0.020743,           0.0043025,                   0,            0.002608,            0.002608,            0.002608
                 226,            0.029905,           0.0054434,                   0,              0.9825,             0.98488,             0.99096,              0.5046,            0.021136,           0.0043855,                   0,            0.002575,            0.002575,            0.002575
                 227,            0.028607,           0.0053304,                   0,             0.98831,             0.99055,             0.99357,             0.53095,            0.020577,           0.0042625,                   0,            0.002542,            0.002542,            0.002542
                 228,            0.029028,           0.0054033,                   0,             0.98459,             0.98677,             0.98979,             0.52188,            0.020346,           0.0042985,                   0,            0.002509,            0.002509,            0.002509
                 229,            0.028606,           0.0054492,                   0,             0.98662,             0.98488,             0.99126,             0.51915,            0.020566,           0.0042627,                   0,            0.002476,            0.002476,            0.002476
                 230,            0.029594,            0.005648,                   0,             0.98485,             0.98677,             0.98482,             0.52399,            0.020356,           0.0042275,                   0,            0.002443,            0.002443,            0.002443
                 231,            0.028842,           0.0053967,                   0,             0.98292,             0.98488,              0.9844,             0.52892,            0.020615,           0.0042428,                   0,             0.00241,             0.00241,             0.00241
                 232,            0.029611,           0.0054223,                   0,             0.98658,             0.98488,             0.98715,             0.53064,            0.020532,           0.0043109,                   0,            0.002377,            0.002377,            0.002377
                 233,            0.032276,           0.0053128,                   0,             0.98487,             0.98458,             0.98669,             0.53227,            0.020615,           0.0042183,                   0,            0.002344,            0.002344,            0.002344
                 234,            0.030808,            0.005635,                   0,             0.98487,             0.98458,             0.98702,             0.52802,            0.020502,            0.004266,                   0,            0.002311,            0.002311,            0.002311
                 235,            0.029482,           0.0053502,                   0,             0.98676,             0.98642,             0.98601,             0.52664,            0.020631,           0.0042553,                   0,            0.002278,            0.002278,            0.002278
                 236,            0.030467,            0.005471,                   0,             0.98676,             0.98637,             0.98538,             0.52507,            0.020451,           0.0042592,                   0,            0.002245,            0.002245,            0.002245
                 237,            0.028148,           0.0053702,                   0,             0.98298,             0.98265,             0.98422,             0.52336,            0.020567,           0.0042776,                   0,            0.002212,            0.002212,            0.002212
                 238,            0.029197,           0.0055916,                   0,             0.98662,             0.98488,             0.99122,             0.52986,            0.020425,           0.0042731,                   0,            0.002179,            0.002179,            0.002179
                 239,            0.029036,           0.0055328,                   0,             0.98485,             0.98293,             0.98713,             0.52072,            0.020496,           0.0042812,                   0,            0.002146,            0.002146,            0.002146
                 240,            0.029923,           0.0054506,                   0,             0.98485,             0.98288,             0.98536,             0.53845,            0.020231,           0.0042256,                   0,            0.002113,            0.002113,            0.002113
                 241,             0.02561,           0.0053861,                   0,             0.98487,             0.98438,             0.98613,             0.53048,            0.020725,           0.0042199,                   0,             0.00208,             0.00208,             0.00208
                 242,            0.027684,           0.0054121,                   0,             0.98487,             0.98428,             0.98668,             0.52794,            0.020407,           0.0042426,                   0,            0.002047,            0.002047,            0.002047
                 243,            0.026879,           0.0053076,                   0,             0.98108,             0.98036,             0.98398,             0.50002,            0.022073,           0.0043891,                   0,            0.002014,            0.002014,            0.002014
                 244,            0.029643,           0.0055058,                   0,             0.98298,             0.98238,             0.98549,              0.5379,            0.020558,           0.0042234,                   0,            0.001981,            0.001981,            0.001981
                 245,            0.029518,           0.0054687,                   0,             0.98298,             0.98274,             0.98501,             0.53777,            0.020616,           0.0042317,                   0,            0.001948,            0.001948,            0.001948
                 246,            0.025788,           0.0054683,                   0,             0.98487,             0.98459,             0.98632,             0.52948,            0.021031,           0.0042992,                   0,            0.001915,            0.001915,            0.001915
                 247,            0.026564,           0.0054999,                   0,             0.98298,             0.98271,             0.99268,              0.5343,            0.021039,           0.0043006,                   0,            0.001882,            0.001882,            0.001882
                 248,            0.027196,           0.0053608,                   0,             0.98676,             0.98645,               0.993,             0.53227,            0.020713,           0.0042847,                   0,            0.001849,            0.001849,            0.001849
                 249,              0.0281,           0.0053168,                   0,             0.98485,             0.98289,             0.98535,             0.53489,            0.020383,           0.0042141,                   0,            0.001816,            0.001816,            0.001816
                 250,            0.028277,           0.0052556,                   0,             0.98674,             0.98464,             0.98737,             0.53277,            0.020238,           0.0042469,                   0,            0.001783,            0.001783,            0.001783
                 251,            0.029165,           0.0053304,                   0,             0.98295,             0.98076,             0.99106,             0.52108,            0.020477,           0.0042948,                   0,             0.00175,             0.00175,             0.00175
                 252,            0.028069,            0.005365,                   0,             0.98452,              0.9811,             0.99154,             0.52573,            0.020368,           0.0042838,                   0,            0.001717,            0.001717,            0.001717
                 253,            0.029972,           0.0056034,                   0,             0.97881,             0.97543,             0.98667,             0.48802,             0.02145,           0.0044369,                   0,            0.001684,            0.001684,            0.001684
                 254,            0.030534,           0.0054553,                   0,             0.97882,             0.97543,             0.98707,             0.47799,            0.022002,            0.004535,                   0,            0.001651,            0.001651,            0.001651
                 255,            0.030638,           0.0055292,                   0,             0.98643,             0.98299,             0.99146,             0.52703,            0.020429,           0.0043083,                   0,            0.001618,            0.001618,            0.001618
                 256,            0.029168,           0.0053542,                   0,             0.98448,              0.9811,             0.99014,             0.52898,            0.020336,           0.0042854,                   0,            0.001585,            0.001585,            0.001585
                 257,            0.026889,           0.0053375,                   0,             0.98634,             0.98299,             0.99066,             0.50354,            0.021597,           0.0044298,                   0,            0.001552,            0.001552,            0.001552
                 258,            0.028981,           0.0054395,                   0,             0.98641,             0.98299,             0.98695,             0.54262,             0.02031,           0.0042301,                   0,            0.001519,            0.001519,            0.001519
                 259,            0.028265,             0.00541,                   0,             0.98863,              0.9865,              0.9927,             0.54297,            0.020209,           0.0042314,                   0,            0.001486,            0.001486,            0.001486
                 260,            0.028365,           0.0053803,                   0,             0.98674,              0.9847,             0.98993,             0.51474,            0.020696,           0.0043364,                   0,            0.001453,            0.001453,            0.001453
                 261,            0.024574,           0.0052875,                   0,              0.9864,             0.98488,             0.98985,              0.5094,            0.021061,           0.0043549,                   0,             0.00142,             0.00142,             0.00142
                 262,            0.028084,           0.0055756,                   0,             0.98623,             0.98488,             0.98977,             0.50189,            0.021068,           0.0043256,                   0,            0.001387,            0.001387,            0.001387
                 263,            0.027936,           0.0055544,                   0,             0.98475,             0.98299,             0.98572,              0.5339,             0.02021,           0.0042249,                   0,            0.001354,            0.001354,            0.001354
                 264,            0.029289,           0.0054963,                   0,             0.98288,              0.9811,             0.98361,             0.53381,            0.020229,           0.0041918,                   0,            0.001321,            0.001321,            0.001321
                 265,            0.027163,           0.0054468,                   0,             0.98281,              0.9811,             0.98435,             0.53537,            0.020139,           0.0041862,                   0,            0.001288,            0.001288,            0.001288
                 266,            0.028174,           0.0055183,                   0,             0.98671,             0.98488,             0.99246,             0.53515,            0.020238,           0.0041993,                   0,            0.001255,            0.001255,            0.001255
                 267,            0.027487,           0.0054354,                   0,             0.98292,              0.9811,             0.98529,             0.53915,            0.020302,           0.0042053,                   0,            0.001222,            0.001222,            0.001222
                 268,            0.027011,           0.0052634,                   0,             0.98287,              0.9811,             0.98482,              0.5355,            0.020385,           0.0042168,                   0,            0.001189,            0.001189,            0.001189
                 269,            0.027159,           0.0053162,                   0,             0.98477,             0.98299,             0.98818,             0.51113,            0.020909,            0.004319,                   0,            0.001156,            0.001156,            0.001156
                 270,             0.02685,           0.0054007,                   0,             0.98487,             0.98453,             0.99071,               0.495,            0.021457,           0.0043857,                   0,            0.001123,            0.001123,            0.001123
                 271,            0.027557,           0.0054406,                   0,             0.98488,             0.98479,             0.98651,             0.52941,            0.020528,           0.0042555,                   0,             0.00109,             0.00109,             0.00109
                 272,            0.027658,           0.0053248,                   0,             0.98299,             0.98299,             0.98479,             0.53892,            0.020568,           0.0041887,                   0,            0.001057,            0.001057,            0.001057
                 273,            0.026795,           0.0054045,                   0,             0.98488,             0.98478,             0.98621,             0.54143,            0.020089,           0.0041876,                   0,            0.001024,            0.001024,            0.001024
                 274,             0.02879,           0.0051355,                   0,             0.98487,             0.98465,              0.9865,             0.53029,            0.020334,            0.004245,                   0,            0.000991,            0.000991,            0.000991
                 275,            0.029099,            0.005455,                   0,             0.98676,              0.9865,             0.98732,             0.53001,            0.020321,           0.0042779,                   0,            0.000958,            0.000958,            0.000958
                 276,             0.02888,           0.0053409,                   0,             0.98676,             0.98644,             0.98822,              0.5379,            0.020288,           0.0042337,                   0,            0.000925,            0.000925,            0.000925
                 277,            0.025986,           0.0053827,                   0,             0.98487,             0.98464,             0.98674,             0.53789,            0.020424,           0.0042325,                   0,            0.000892,            0.000892,            0.000892
                 278,             0.02646,           0.0052113,                   0,             0.98487,             0.98436,             0.98714,             0.54368,            0.020111,           0.0042172,                   0,            0.000859,            0.000859,            0.000859
                 279,            0.027048,           0.0052503,                   0,             0.98485,             0.98294,             0.98794,             0.54515,            0.020232,           0.0042131,                   0,            0.000826,            0.000826,            0.000826
                 280,            0.025516,           0.0051064,                   0,             0.98487,             0.98435,             0.98806,             0.53919,            0.020234,           0.0042208,                   0,            0.000793,            0.000793,            0.000793
